film_id,title,type,description,release_year,age_certification,runtime,genres,production_countries,seasons,imdb_id,imdb_score,imdb_votes,tmdb_popularity,tmdb_score,platform
tm255170,Whoopi Goldberg's Fontaine... Why Am I Straight?,MOVIE,"Whoopi Goldberg, riding the fame of stand-up comedy and having made the transition to feature films, goes back to her stand-up roots by doing an entire show as one of her many characters, Fontaine.  Whoopi brings to life her popular alter-ego, Fontaine, a street-smart tough talking ex-junkie who eagerly shares thoughts on dealing with life, sex and drugs and other issues of contemporary life. Taped live at the Mayfair Theater in Santa Monica.",1988,unknown,54,"['documentation', 'comedy']",['US'],-1.0,tt0428045,7.7,75.0,0.6,6.0,HBO
tm347832,Calgary ’88: 16 Days of Glory,MOVIE,A documentary covering the 1988 Olympic Games in Calgary.,1989,unknown,202,"['documentation', 'sport']",['US'],-1.0,tt0097005,7.1,67.0,0.6,5.0,HBO
ts21792,South Park,SHOW,"Follows the misadventures of four irreverent grade-schoolers in the quiet, dysfunctional town of South Park, Colorado.",1997,TV-MA,22,"['comedy', 'animation']",['US'],26.0,tt0121955,8.7,378194.0,457.309,8.34,HBO
ts21698,Friends,SHOW,"Six young people from New York City, on their own and struggling to survive in the real world, find the companionship, comfort and support they get from each other to be the perfect antidote to the pressures of life.",1994,TV-14,25,"['comedy', 'drama', 'romance']",['US'],10.0,tt0108778,8.9,1013084.0,354.308,8.456,HBO
ts20995,The Sopranos,SHOW,"The story of New Jersey-based Italian-American mobster Tony Soprano and the difficulties he faces as he tries to balance the conflicting requirements of his home life and the criminal organization he heads. Those difficulties are often highlighted through his ongoing professional relationship with psychiatrist Jennifer Melfi. The show features Tony's family members and Mafia associates in prominent roles and story arcs, most notably his wife Carmela and his cousin and protégé Christopher Moltisanti.",1999,TV-MA,55,"['drama', 'crime']",['US'],6.0,tt0233108,9.2,412547.0,192.246,8.603,HBO
ts20420,The West Wing,SHOW,"The West Wing is an American television serial drama created by Aaron Sorkin that was originally broadcast on NBC from September 22, 1999, to May 14, 2006. The series is set primarily in the West Wing of the White House, where the Oval Office and offices of presidential senior staff are located, during the fictional Democratic administration of Josiah Bartlet.",1999,TV-14,45,['drama'],['US'],7.0,tt0200276,8.9,79108.0,52.659,8.292,HBO
tm119206,The Shawshank Redemption,MOVIE,"Framed in the 1940s for the double murder of his wife and her lover, upstanding banker Andy Dufresne begins a new life at the Shawshank prison, where he puts his accounting skills to work for an amoral warden. During his long stretch in prison, Dufresne comes to be admired by the other inmates -- including an older prisoner named Red -- for his integrity and unquenchable sense of hope.",1994,R,143,['drama'],['US'],-1.0,tt0111161,9.3,2548100.0,80.528,8.702,HBO
tm185001,The Vanishing,MOVIE,The boyfriend of an abducted woman never gives up the search as the abductor looks on.,1993,R,109,"['horror', 'thriller', 'drama']",['US'],-1.0,tt0108473,6.3,26428.0,14.309,6.083,HBO
ts9245,Curb Your Enthusiasm,SHOW,"The off-kilter, unscripted comic vision of Larry David, who plays himself in a parallel universe in which he can't seem to do anything right, and, by his standards, neither can anyone else.",2000,TV-MA,33,['comedy'],['US'],11.0,tt0264235,8.8,132096.0,60.599,8.09,HBO
tm15897,Se7en,MOVIE,"Two homicide detectives are on a desperate hunt for a serial killer whose crimes are based on the ""seven deadly sins"" in this dark and haunting film that takes viewers from the tortured remains of one victim to the next. The seasoned Det. Sommerset researches each sin in an effort to get inside the killer's mind, while his novice partner, Mills, scoffs at his efforts to unravel the case.",1995,R,127,"['thriller', 'crime', 'drama']",['US'],-1.0,tt0114369,8.6,1674243.0,54.548,8.4,both platforms
tm8843,The Silence of the Lambs,MOVIE,"Clarice Starling is a top student at the FBI's training academy.  Jack Crawford wants Clarice to interview Dr. Hannibal Lecter, a brilliant psychiatrist who is also a violent psychopath, serving life behind bars for various acts of murder and cannibalism.  Crawford believes that Lecter may have insight into a case and that Starling, as an attractive young woman, may be just the bait to draw him out.",1991,R,118,"['drama', 'thriller', 'horror', 'crime']",['US'],-1.0,tt0102926,8.6,1449465.0,10.963,8.344,HBO
tm10,The Matrix,MOVIE,"Set in the 22nd century, The Matrix tells the story of a computer hacker who joins a group of underground insurgents fighting the vast and powerful computers who now rule the earth.",1999,R,136,"['action', 'scifi']",['US'],-1.0,tt0133093,8.7,1934137.0,76.46,8.2,HBO
tm10236,Before Sunrise,MOVIE,"A young man and woman meet on a train in Europe, and wind up spending one evening together in Vienna. Unfortunately, both know that this will probably be their only night together.",1995,R,105,"['drama', 'romance', 'european']","['US', 'AT', 'CH']",-1.0,tt0112471,8.1,315490.0,24.021,7.964,HBO
tm19313,Memento,MOVIE,"Leonard Shelby is tracking down the man who raped and murdered his wife. The difficulty of locating his wife's killer, however, is compounded by the fact that he suffers from a rare, untreatable form of short-term memory loss. Although he can recall details of life before his accident, Leonard cannot remember what happened fifteen minutes ago, where he's going, or why.",2000,R,113,['thriller'],['US'],-1.0,tt0209144,8.4,1251122.0,44.481,8.19,HBO
ts25314,Whose Line Is It Anyway?,SHOW,"The show where everything's made up and the points don't matter. Not a talk show, not a sitcom, not a game show, Whose Line Is It Anyway? is a completely unique concept to network television. Four talented actors perform completely unrehearsed skits and games in front of a studio audience. Host Drew Carey sets the scene, with contributions from the audience, but the actors rely completely on their quick wit and improvisational skills. It's genuinely improvised, so anything can happen - and often does.",1998,TV-14,22,['comedy'],['US'],15.0,tt0163507,8.5,44409.0,20.996,7.772,HBO
ts13503,Batman: The Animated Series,SHOW,The Dark Knight battles crime in Gotham City with occasional help from Robin and Batgirl.,1992,TV-Y7-FV,22,"['family', 'scifi', 'animation', 'action', 'crime', 'drama']",['US'],4.0,tt0103359,9.0,106767.0,82.428,8.489,HBO
tm8613,Terminator 2: Judgment Day,MOVIE,"Nearly 10 years have passed since Sarah Connor was targeted for termination by a cyborg from the future. Now her son, John, the future leader of the resistance, is the target for a newer, more deadly terminator. Once again, the resistance has managed to send a protector back to attempt to save John and his mother Sarah.",1991,R,137,"['scifi', 'action', 'thriller']","['FR', 'US']",-1.0,tt0103064,8.6,1111077.0,71.747,8.1,HBO
tm189434,The Fugitive,MOVIE,"Wrongfully convicted of murdering his wife and sentenced to death, Richard Kimble escapes from the law in an attempt to find the real killer and clear his name.",1993,PG-13,130,"['thriller', 'drama', 'action', 'crime']",['US'],-1.0,tt0106977,7.8,300735.0,27.978,7.455,HBO
tm10220,Strange Days,MOVIE,"In the last days of 1999, ex-cop turned street hustler Lenny Nero receives a disc which contains the memories of the murder of a prostitute. With the help of bodyguard Mace, he starts to investigate and is pulled deeper and deeper in a whirl of murder, blackmail and intrigue. Can the pair live to see the new millennium?",1995,R,145,"['drama', 'thriller', 'crime', 'scifi', 'action']",['US'],-1.0,tt0114558,7.2,74415.0,18.584,7.002,HBO
tm130960,My Cousin Vinny,MOVIE,"Two carefree pals traveling through Alabama are mistakenly arrested, and charged with murder. Fortunately, one of them has a cousin who's a lawyer - Vincent Gambini, a former auto mechanic from Brooklyn who just passed his bar exam after his sixth try. When he arrives with his leather-clad girlfriend, to try his first case, it's a real shock - for him and the Deep South!",1992,R,120,"['comedy', 'crime']",['US'],-1.0,tt0104952,7.6,129170.0,20.458,7.476,HBO
ts19648,ER,SHOW,ER explores the inner workings of an urban teaching hospital and the critical issues faced by the dedicated physicians and staff of its overburdened emergency room.,1994,TV-14,49,"['drama', 'documentation', 'romance']",['US'],15.0,tt0108757,7.7,10.0,63.963,7.859,HBO
tm130127,Wayne's World,MOVIE,"The adventures of two amiably aimless metal-head friends, Wayne and Garth. From Wayne's basement, the pair broadcast a talk-show called ""Wayne's World"" on local public access television. The show comes to the attention of a sleazy network executive who wants to produce a big-budget version of ""Wayne's World""—and he also wants Wayne's girlfriend, a rock singer named Cassandra. Wayne and Garth have to battle the executive not only to save their show, but also Cassandra.",1992,PG-13,95,"['music', 'comedy']",['US'],-1.0,tt0105793,7.0,161652.0,15.821,6.7,HBO
tm191013,Boogie Nights,MOVIE,"Set in 1977, back when sex was safe, pleasure was a business and business was booming, idealistic porn producer Jack Horner aspires to elevate his craft to an art form. Horner discovers Eddie Adams, a hot young talent working as a busboy in a nightclub, and welcomes him into the extended family of movie-makers, misfits and hangers-on that are always around. Adams' rise from nobody to a celebrity adult entertainer is meteoric, and soon the whole world seems to know his porn alter ego, ""Dirk Diggler"". Now, when disco and drugs are in vogue, fashion is in flux and the party never seems to stop, Adams' dreams of turning sex into stardom are about to collide with cold, hard reality.",1997,R,155,['drama'],['US'],-1.0,tt0118749,7.9,270271.0,20.239,7.635,both platforms
tm56574,You've Got Mail,MOVIE,"Book superstore magnate, Joe Fox and independent book shop owner, Kathleen Kelly fall in love in the anonymity of the Internet—both blissfully unaware that he's trying to put her out of business.",1998,PG,119,"['comedy', 'romance', 'drama']",['US'],-1.0,tt0128853,6.7,218645.0,15.735,6.7,both platforms
tm104090,Waiting for Guffman,MOVIE,Aspiring director Corky St. Clair and the marginally talented amateur cast of his hokey small-town musical production go overboard when they learn that Broadway theater agent Mort Guffman will be in attendance.,1997,R,84,['comedy'],['US'],-1.0,tt0214291,7.5,28541.0,7.242,7.067,HBO
tm14930,Tommy Boy,MOVIE,"To save the family business, two ne’er-do-well traveling salesmen hit the road with disastrously funny consequences.",1995,PG-13,98,"['comedy', 'european']",['US'],-1.0,tt0114694,7.1,91018.0,11.575,6.82,HBO
tm62326,Eyes Wide Shut,MOVIE,"After Dr. Bill Harford's wife, Alice, admits to having sexual fantasies about a man she met, Bill becomes obsessed with having a sexual encounter. He discovers an underground sexual group and attends one of their meetings -- and quickly discovers that he is in over his head.",1999,R,159,"['drama', 'thriller']","['GB', 'US']",-1.0,tt0120663,7.5,349529.0,43.994,7.476,HBO
tm12503,Braveheart,MOVIE,"Enraged at the slaughter of Murron, his new bride and childhood love, Scottish warrior William Wallace slays a platoon of the local English lord's soldiers. This leads the village to revolt and, eventually, the entire country to rise up against English rule.",1995,R,178,"['drama', 'history', 'war']",['US'],-1.0,tt0112573,8.4,1046897.0,41.539,7.93,HBO
tm109144,Matilda,MOVIE,An extraordinarily intelligent young girl from a cruel and uncaring family discovers she possesses telekinetic powers and is sent off to a school headed by a tyrannical principal.,1996,PG,98,"['fantasy', 'comedy', 'family', 'european']",['US'],-1.0,tt0117008,7.0,160606.0,59.44,7.145,HBO
tm10622,Hook,MOVIE,"The boy who wasn't supposed grow up—Peter Pan—does just that, becoming a soulless corporate lawyer whose workaholism could cost him his wife and kids. During his trip to see Granny Wendy in London, the vengeful Capt. Hook kidnaps Peter's kids and forces Peter to return to Neverland.",1991,PG,142,"['action', 'fantasy', 'comedy', 'family']",['US'],-1.0,tt0102057,6.8,259903.0,23.978,6.833,HBO
